Name,overall,position,age,height,weight,intl_rep,pace,dribbling,shooting,passing,defending,physicality,pref_foot
Raheem Sterling,84,RW,23,170,69,3,93,86,74,76,46,64,Right
Willian Borges da Silva,87,RW,30,175,77,3,90,89,83,87,54,70,Right
Mohamed Salah,92,RW,26,175,71,3,98,95,92,89,58,82,Left
Willian Borges da Silva,91,RW,30,175,77,3,94,94,91,93,56,75,Right
Gelson Dany Batalha Martins,84,RW,23,173,65,3,95,89,78,81,46,63,Right
J?ºrgen Damm,76,RW,25,187,69,3,95,77,65,67,42,69,Right
Carlos Vela,84,RW,29,177,75,3,86,84,85,82,27,68,Left
Mohamed Salah,91,RW,26,175,71,3,98,95,92,87,55,80,Left
Miguel Lay??n,82,RW,30,179,69,3,82,79,81,81,78,75,Right
Timo Werner,85,RW,22,180,75,3,94,86,85,75,30,68,Right
Mohamed Salah,93,RW,26,175,71,3,99,96,93,91,60,84,Left
Kylian Mbapp?©,87,RW,19,178,73,3,94,91,87,85,52,79,Right
Mohamed Salah,98,RW,26,175,71,3,99,99,98,95,65,92,Left
Jos?© Mar??a Callej??n Bueno,89,RW,31,178,73,3,95,89,87,80,39,70,Right
Mohamed Salah,98,RW,26,175,71,3,99,99,98,95,65,92,Left
Raheem Sterling,93,RW,23,170,69,3,98,96,94,88,55,80,Right
Kylian Mbapp?©,93,RW,19,178,73,3,97,96,92,90,60,86,Right
Kylian Mbapp?©,93,RW,19,178,73,3,97,96,92,90,60,86,Right
Douglas Costa de Souza,93,RW,28,170,65,3,99,96,90,94,44,78,Left
Pedro Rodr??guez Ledesma,92,RW,31,169,65,3,92,91,89,89,41,70,Right
Willian Borges da Silva,91,RW,30,175,77,3,94,94,91,93,56,75,Right
Xherdan Shaqiri,82,RW,26,169,72,3,83,84,77,78,46,65,Left
Felipe Anderson Pereira Gomes,81,RW,25,175,70,3,92,86,75,77,53,62,Right
Carlos Vela,86,RW,29,177,75,3,88,87,88,85,29,70,Left
Mohamed Salah,94,RW,26,175,71,3,99,98,97,90,60,84,Left
Gareth Bale,89,RW,29,183,74,4,94,86,87,84,57,76,Left
?Ångel Di Mar??a,85,RW,30,180,75,4,86,85,77,82,47,68,Left
?Ångel Di Mar??a,86,RW,30,180,75,4,87,88,80,84,48,69,Left
Thomas M?ºller,89,RW,29,186,75,4,81,83,88,83,49,76,Right
Eden Hazard,92,RW,27,173,76,4,93,95,87,89,36,70,Right
Gareth Bale,94,RW,29,183,74,4,99,95,97,92,61,86,Left
Lionel Messi,93,RW,31,170,72,5,89,95,90,86,26,61,Left
Lionel Messi,94,RW,31,170,72,5,91,97,92,89,27,62,Left
Lionel Messi,98,RW,31,170,72,5,96,99,97,98,45,81,Left
C. Ronaldo dos Santos Aveiro,95,RW,33,185,80,5,91,91,94,85,34,83,Right
Josef Mart??nez,81,ST,25,170,69,1,90,85,81,74,35,79,Right
Fedor Smolov,80,ST,28,187,80,1,87,76,80,70,32,73,Right
Luciano Vietto,79,ST,24,173,70,1,75,84,78,72,36,62,Right
?Ångel Correa,79,ST,23,173,69,1,82,85,80,65,49,57,Right
Francisco Soares dos Santos,79,ST,27,187,82,1,85,76,76,59,43,85,Right
Joshua King,77,ST,26,180,74,1,90,75,77,60,29,70,Right
Andre Gray,77,ST,27,180,78,1,89,72,76,62,29,78,Right
Danny Ings,77,ST,26,178,73,1,82,77,74,64,35,71,Right
S?©bastien Haller,77,ST,24,190,88,1,76,72,75,55,35,76,Right
Victor Vin??cius Coelho dos Santos,77,ST,24,180,76,1,79,81,79,74,39,61,Right
Jhon C??rdoba,77,ST,25,185,85,1,80,73,73,61,41,84,Right
Sardar Azmoun,77,ST,23,186,79,1,82,75,75,64,40,68,Right
Sebasti?°n Driussi,77,ST,22,179,82,1,83,74,76,68,25,70,Right
Alexander S??rloth,77,ST,22,194,90,1,82,73,80,65,35,82,Left
Dmitriy Poloz,76,ST,27,183,73,1,83,77,75,72,25,69,Right
Ra??l Ruid??az,76,ST,28,169,66,1,82,76,77,64,29,58,Right
Josef Mart??nez,76,ST,25,170,69,1,88,81,71,62,26,68,Right
Mikael Ishak,76,ST,25,185,81,1,76,74,80,60,50,81,Right
Jonathan Kodjia,75,ST,28,189,77,1,83,75,72,55,25,73,Right
Callum Wilson,75,ST,26,180,66,1,90,74,73,63,34,76,Right
Bobby Wood,75,ST,25,180,79,1,85,74,74,59,28,73,Right
Leigh Griffiths,75,ST,28,173,76,1,82,72,75,68,22,71,Left
Welthon Fiel Sampaio,75,ST,26,180,74,1,83,75,73,64,27,73,Left
Dwight Gayle,75,ST,27,177,73,1,83,73,76,55,25,60,Right
Imoh Ezekiel,75,ST,24,170,70,1,92,73,74,62,28,64,Right
Mat??as Britos,75,ST,29,169,63,1,83,75,71,66,52,67,Left
Felipe Mora,75,ST,25,175,72,1,82,72,74,55,26,64,Right
Kelechi Iheanacho,75,ST,22,187,77,1,84,74,75,60,22,68,Left
Adalberto Pe?±aranda,75,ST,21,183,78,1,82,80,73,68,34,65,Right
Patrick Mullins,75,ST,26,185,78,1,70,72,77,53,32,78,Left
Sascha Bigalke,77,ST,28,167,60,1,87,82,72,78,35,53,Right
J?ºrgen Locadia,81,ST,24,185,87,1,83,80,86,80,40,81,Right
Carmelo Valencia,76,ST,34,173,70,1,72,77,80,67,58,70,Right
Sebastian Andersson,76,ST,27,190,85,1,80,68,76,60,30,82,Right
Adam Rooney,77,ST,30,178,77,1,70,77,79,68,33,82,Right
Nicol?°s Stefanelli,75,ST,24,166,71,1,84,80,78,70,26,70,Right
Daryl Murphy,79,ST,35,191,88,1,68,78,83,70,38,83,Left
Khalid Bouta?Øb,78,ST,31,190,77,1,67,76,83,63,43,78,Right
Antonio Sanabria,82,ST,22,180,70,1,84,85,82,78,30,70,Right
Marvin Ducksch,76,ST,24,187,79,1,75,73,75,63,42,72,Right
Sven Michel,76,ST,28,179,79,1,87,77,76,75,38,78,Left
Niclas F?ºllkrug,79,ST,25,189,83,1,79,75,80,71,34,82,Right
Isaac Kiese Thelin,78,ST,26,188,82,1,65,76,80,72,35,83,Right
Moussa Demb?©l?©,81,ST,22,183,74,1,85,82,82,68,26,78,Right
Ihlas Bebou,79,ST,24,183,77,1,93,86,77,75,42,71,Right
Manuel Sch?§ffler,76,ST,29,189,84,1,78,70,78,57,33,83,Right
Simone Rapp,75,ST,26,193,83,1,81,73,74,60,32,78,Right
Zakaria Labyad,81,ST,25,173,65,1,83,85,82,83,42,63,Right
Leon Clarke,75,ST,33,188,90,1,71,67,76,62,38,85,Right
Benjamin Girth,76,ST,26,181,74,1,82,73,77,55,35,68,Right
Armando Sadiku,76,ST,27,185,80,1,85,73,78,55,43,75,Right
Brett Pitman,77,ST,30,183,70,1,69,76,80,74,32,80,Right
Sean Maguire,82,ST,24,175,68,1,93,82,80,65,25,75,Right
Callum Wilson,81,ST,26,180,66,1,92,82,81,71,40,81,Right
Teemu Pukki,78,ST,28,180,79,1,84,81,78,63,32,74,Right
Danny Hylton,76,ST,29,183,71,1,77,74,74,67,60,82,Right
Charlie Austin,82,ST,29,188,84,1,71,75,85,61,46,82,Right
Yu Kobayashi,79,ST,31,177,72,1,86,82,79,70,35,70,Right
Guido Carrillo,80,ST,27,191,87,1,70,78,82,60,40,82,Right
Theoson Jordan Siebatcheu,76,ST,22,190,84,1,77,70,76,64,35,74,Right
Sergio Guardiola Navarro,75,ST,27,187,77,1,72,76,75,61,35,75,Left
Lennart Thy,77,ST,26,184,78,1,83,74,81,71,55,84,Right
Lewis Alessandra,75,ST,29,175,73,1,84,81,70,66,34,80,Right
Massimo Coda,78,ST,29,184,72,1,72,74,83,60,29,71,Right
Luciano Vietto,79,ST,24,173,70,1,75,84,78,72,36,62,Right
Callum Wilson,84,ST,26,180,66,1,93,86,85,77,42,83,Right
Niclas F?ºllkrug,82,ST,25,189,83,1,82,79,84,75,36,84,Right
Sergio Araujo,80,ST,26,180,74,1,82,86,83,79,35,65,Right
Felipe Mora,81,ST,25,175,72,1,86,82,84,65,35,74,Right
Mat??as Britos,75,ST,29,169,63,1,83,75,71,66,52,67,Left
Dario Vidosic,76,ST,31,184,74,1,84,77,76,78,58,75,Right
Sofiane Hanni,81,ST,27,178,72,1,79,84,85,80,51,71,Right
Fabr??cio dos Santos Messias,76,ST,28,182,75,1,69,79,76,75,45,80,Right
Ra??l de Tom?°s G??mez,79,ST,23,180,72,1,76,75,82,62,25,76,Right
J?ºrgen Locadia,77,ST,24,185,87,1,80,73,76,70,36,77,Right
Welthon Fiel Sampaio,75,ST,26,180,74,1,83,75,73,64,27,73,Left
Francesco Caputo,79,ST,31,181,74,1,89,77,79,55,22,78,Right
Henry Mart??n,77,ST,25,170,68,1,84,82,77,73,32,62,Right
Lautaro Mart??nez,79,ST,21,174,79,1,85,78,80,60,33,82,Right
Cristiano da Silva,83,ST,31,183,83,1,93,82,85,80,45,86,Right
Tammy Abraham,79,ST,21,190,82,1,85,76,80,63,30,79,Right
Matthias Morys,78,ST,31,185,77,1,94,79,72,72,30,77,Right
Anders Jacobsen,75,ST,28,181,78,1,85,77,74,60,28,63,Right
Francisco Soares dos Santos,82,ST,27,187,82,1,88,80,82,68,46,87,Right
Jorge Djaniny Tavares Semedo,82,ST,27,188,85,1,90,84,83,76,42,82,Right
Guido Carrillo,75,ST,27,191,87,1,63,71,77,54,37,79,Right
Chris Wood,76,ST,26,191,95,1,73,70,77,58,37,81,Right
Laurent Depoitre,75,ST,29,191,91,1,63,64,72,58,37,84,Right
Ivan Santini,76,ST,29,190,90,1,50,67,79,54,37,84,Right
Clinton Njie,75,ST,25,175,68,1,93,76,72,67,32,67,Right
Ronny Rodelin,76,ST,28,192,82,1,68,73,76,74,40,68,Right
Teemu Pukki,82,ST,28,180,79,1,87,84,82,66,33,78,Right
Wilson Morelo,79,ST,31,172,70,1,84,80,82,70,42,71,Right
Gabriel Torres,76,ST,29,180,75,1,83,75,76,68,36,70,Right
Ante Rebic,76,ST,25,182,80,1,78,75,76,69,33,74,Right
Enes ?únal,76,ST,21,185,78,1,77,73,79,61,32,70,Right
Josef Mart??nez,78,ST,25,170,69,1,89,82,74,63,26,73,Right
Leonardo B. Lohner Maia,75,ST,24,185,80,1,73,72,76,65,35,73,Right
Sylvester Igboun,75,ST,28,173,73,1,92,75,71,65,34,80,Right
Karim Ansarifard,75,ST,28,186,65,1,79,74,73,56,42,70,Right
Wout Weghorst,75,ST,26,197,84,1,60,66,73,53,31,83,Right
Yu Kobayashi,76,ST,31,177,72,1,81,76,75,65,31,65,Right
Patrick Bamford,78,ST,25,185,71,1,82,78,78,68,38,70,Left
Aleksandar Mitrovic,81,ST,24,189,82,1,65,75,83,60,28,85,Right
Chris Wood,81,ST,26,191,95,1,78,76,84,64,40,85,Right
Carlos Daniel L??pez Huesca,80,ST,28,175,70,1,90,82,82,73,28,72,Right
Francisco Sol Ortiz,76,ST,26,181,77,1,74,68,83,58,30,70,Right
Imoh Ezekiel,75,ST,24,170,70,1,92,73,74,62,28,64,Right
Ra??l de Tom?°s G??mez,82,ST,23,180,72,1,79,79,85,65,27,79,Right
Besart Berisha,80,ST,33,185,80,1,80,78,80,70,29,85,Right
Josef Mart??nez,84,ST,25,170,69,1,92,87,84,77,36,82,Right
Giorgi Kvilitaia,78,ST,25,193,82,1,88,81,78,65,40,79,Right
Bashkim Kadrii,76,ST,27,177,71,1,88,80,73,64,65,80,Left
Renaud Emond,77,ST,26,186,73,1,71,70,80,60,32,67,Right
Ola Kamara,81,ST,28,184,81,1,82,79,82,62,38,82,Right
Bradley Wright-Phillips,81,ST,33,173,70,1,79,76,84,63,32,74,Right
Igor Coronado,78,ST,26,170,65,1,82,85,81,79,32,60,Right
Mark Uth,83,ST,27,185,74,1,78,82,86,79,35,70,Left
Arnaldo Edi Lopes da Silva,79,ST,36,182,75,1,65,72,83,60,35,72,Right
Osayamen Osawe,76,ST,25,181,79,1,87,73,75,54,27,71,Right
Teemu Pukki,84,ST,28,180,79,1,89,86,85,70,35,80,Right
Sven Michel,81,ST,28,179,79,1,90,82,83,79,39,83,Left
Alex Schalk,75,ST,26,171,68,1,86,81,73,58,35,72,Right
Billy Kee,79,ST,27,175,72,1,65,77,82,72,34,85,Right
Omar Kharbin,81,ST,24,184,76,1,84,80,84,64,29,72,Right
Marcus Pedersen,76,ST,28,180,80,1,78,73,80,63,40,85,Right
Adriano Grimaldi,76,ST,27,188,90,1,74,68,80,60,30,83,Right
Yevhen Seleznyov,80,ST,33,187,87,1,65,70,83,70,40,84,Right
Gerard Moreno Balaguer??,83,ST,26,180,75,1,85,80,84,70,48,72,Left
Hamdi Harbaoui,79,ST,33,185,81,1,68,76,82,69,32,79,Right
Mark Uth,85,ST,27,185,74,1,80,84,88,83,38,72,Left
Bobby Reid,85,ST,25,170,68,1,88,83,85,77,61,75,Right
Carlos Daniel L??pez Huesca,84,ST,28,175,70,1,93,86,86,78,33,78,Right
Brett Pitman,84,ST,30,183,70,1,79,85,85,80,43,89,Right
Jack Marriott,84,ST,24,174,71,1,93,78,84,62,38,80,Right
Adebayo Akinfenwa,79,ST,36,178,110,1,60,72,82,75,42,90,Right
Mohamed Eisa,77,ST,24,183,70,1,90,78,78,68,28,76,Right
Billy Kee,79,ST,27,175,72,1,65,77,82,72,34,85,Right
Francesco Caputo,84,ST,31,181,74,1,93,82,85,60,29,82,Right
Kamil Wilczek,78,ST,30,185,82,1,71,76,78,69,41,83,Left
Marvin Ducksch,81,ST,24,187,79,1,80,78,82,75,44,77,Right
Marc McNulty,80,ST,26,178,70,1,86,79,84,70,38,77,Right
Michael Frey,76,ST,24,189,89,1,72,72,78,65,28,76,Right
Alex Revell,75,ST,35,191,78,1,61,65,78,58,35,88,Right
Lautaro Mart??nez,87,ST,21,174,79,1,90,88,87,75,37,87,Right
Yu Kobayashi,86,ST,31,177,72,1,90,87,88,82,40,78,Right
Enrique Garc??a Mart??nez,81,ST,28,186,79,1,75,80,83,68,34,80,Right
Fedor Chalov,78,ST,20,180,77,1,86,80,80,60,34,67,Right
Steven MacLean,76,ST,36,180,79,1,72,75,78,68,40,84,Right
Ra??l Ruid??az,89,ST,28,169,66,1,89,88,91,80,38,76,Right
Kamil Wilczek,82,ST,30,185,82,1,75,82,85,75,46,87,Left
Muƒüdat ?áelik,75,ST,28,177,75,1,87,74,74,75,26,66,Right
Hamdi Harbaoui,82,ST,33,185,81,1,71,80,86,73,34,82,Right
Emmanuel Boateng,79,ST,22,175,62,1,86,80,82,64,39,79,Right
Fernando Uribe,80,ST,30,181,76,1,78,79,84,66,38,73,Right
Mark Uth,93,ST,27,185,74,1,87,90,95,91,46,80,Left
Fedor Smolov,91,ST,28,187,80,1,93,90,93,81,40,82,Right
Adam Le Fondre,77,ST,31,175,73,1,78,75,82,75,29,70,Right
Julian Green,77,ST,23,173,70,1,84,81,80,72,29,60,Right
Maximiliano G??mez,81,ST,22,186,80,1,71,76,85,70,32,76,Right
Cyle Larin,79,ST,23,188,86,1,76,72,80,54,31,80,Right
Jaime Mata Arnaiz,79,ST,29,187,78,1,78,72,80,64,31,83,Right
Manuel Barreiro Bustelo,79,ST,32,191,81,1,63,74,80,64,30,80,Right
Mariano D??az Mej??a,90,ST,25,182,75,1,89,86,92,78,51,88,Right
S??ren Bertram,76,ST,27,183,80,1,83,78,82,76,42,65,Left
Samuel Armenteros,80,ST,28,181,80,1,73,80,84,70,37,74,Left
Borja Iglesias Quintas,77,ST,25,187,80,1,66,70,81,65,25,80,Right
Joshua King,81,ST,26,180,74,1,93,80,82,66,32,74,Right
Kelechi Iheanacho,81,ST,22,187,77,1,90,78,80,64,24,76,Left
Adalberto Pe?±aranda,75,ST,21,183,78,1,82,80,73,68,34,65,Right
Wout Weghorst,75,ST,26,197,84,1,60,66,73,53,31,83,Right
Guido Carrillo,75,ST,27,191,87,1,63,71,77,54,37,79,Right
Ivan Santini,76,ST,29,190,90,1,50,67,79,54,37,84,Right
Bobby Wood,75,ST,25,180,79,1,85,74,74,59,28,73,Right
Darwin Quintero,79,ST,31,166,66,1,91,82,77,82,28,77,Right
Josef Mart??nez,86,ST,25,170,69,1,94,89,87,80,40,84,Right
Nicol?°s Stefanelli,81,ST,24,166,71,1,86,84,85,73,30,73,Right
Christian Ramirez,79,ST,27,188,88,1,72,74,80,59,36,81,Right
Yuma Suzuki,75,ST,22,181,70,1,81,70,76,66,42,73,Right
Ra??l Ruid??az,76,ST,28,169,66,1,82,76,77,64,29,58,Right
Felipe Mora,75,ST,25,175,72,1,82,72,74,55,26,64,Right
Michael Barrios,82,ST,27,162,59,1,93,82,78,73,41,60,Right
Ivan Santini,81,ST,29,190,90,1,56,75,85,62,44,87,Right
Valeri Qazaishvili,84,ST,25,174,78,1,81,88,87,86,44,73,Right
Landry Dimata,80,ST,21,185,81,1,88,84,82,67,33,85,Right
Habib Diallo,76,ST,23,185,75,1,77,76,82,63,30,75,Right
Neal Maupay,80,ST,22,171,69,1,85,82,80,72,45,70,Right
Dyego Wilverson Ferreira Sousa,81,ST,29,190,83,1,65,76,83,60,36,83,Right
Alex Revell,81,ST,35,191,78,1,66,70,85,63,40,89,Right
Mustapha Yatabar?©,77,ST,32,186,70,1,72,71,83,71,30,80,Right
Dwight Gayle,75,ST,27,177,73,1,83,73,76,55,25,60,Right
Danny Ings,77,ST,26,178,73,1,82,77,74,64,35,71,Right
Ronny Rodelin,76,ST,28,192,82,1,68,73,76,74,40,68,Right
Luciano Vietto,79,ST,24,173,70,1,75,84,78,72,36,62,Right
Jos?© Luis Morales Nogales,82,ST,31,180,70,1,90,87,87,80,58,65,Right
Julio Tavares,79,ST,29,187,84,1,73,73,80,54,26,80,Right
Josef Mart??nez,88,ST,25,170,69,1,96,93,91,85,45,86,Right
Aleksandar Mitroviƒá,84,ST,24,189,82,1,69,79,86,64,32,87,Right
Francisco Sol Ortiz,81,ST,26,181,77,1,77,71,87,61,34,73,Right
Sebasti?°n Blanco,81,ST,30,168,64,1,85,85,79,83,34,75,Right
C?©sar Arias,77,ST,30,175,66,1,80,74,78,60,34,70,Right
Youssef En-Nesyri,77,ST,21,192,78,1,80,73,75,56,36,56,Right
C?©dric Bakambu,84,ST,27,182,73,2,90,84,83,78,40,79,Right
Iago Aspas Juncal,83,ST,31,176,67,2,81,84,83,73,29,63,Left
Willian Jos?© da Silva,82,ST,26,186,87,2,66,76,82,66,36,76,Right
C?©dric Bakambu,81,ST,27,182,73,2,87,80,78,72,35,74,Right
Lucas P?©rez Mart??nez,81,ST,30,180,73,2,81,80,82,76,31,71,Left
Wissam Ben Yedder,81,ST,28,170,68,2,83,85,79,75,34,63,Right
Gabriel Fernando de Jesus,81,ST,21,175,73,2,87,87,79,71,26,67,Right
Jermain Defoe,80,ST,35,171,65,2,74,79,85,61,25,65,Right
Vedad Ibi?°eviƒá,80,ST,34,188,82,2,53,73,80,68,31,76,Right
Salom??n Rond??n,80,ST,29,186,86,2,75,74,76,56,31,80,Right
Michail Antonio,80,ST,28,180,79,2,85,80,74,70,52,82,Right
Sergi Enrich Ametller,80,ST,28,181,77,2,66,75,77,69,42,79,Right
Luis Muriel,80,ST,27,179,79,2,89,84,77,68,24,72,Right
Kevin Volland,80,ST,26,179,81,2,77,79,81,78,39,82,Left
Simone Zaza,80,ST,27,186,81,2,76,76,79,59,42,84,Left
Val?®re Germain,80,ST,28,180,73,2,78,79,80,75,31,68,Right
Michy Batshuayi,80,ST,25,185,86,2,79,77,80,59,27,74,Right
Leonardo Carrilho Baptist?£o,80,ST,26,181,72,2,79,79,77,69,28,64,Right
Sandro Wagner,79,ST,30,194,92,2,60,67,80,50,30,83,Right
Artem Dzyuba,79,ST,30,196,91,2,71,69,75,67,29,85,Right
Wilfried Bony,79,ST,29,182,88,2,66,73,80,59,39,81,Right
Manolo Gabbiadini,79,ST,26,186,81,2,74,78,81,71,25,70,Left
Nicolai J??rgensen,79,ST,27,190,83,2,77,77,78,71,36,77,Right
Nicola Sansone,79,ST,27,175,68,2,83,82,80,73,35,67,Right
Alassane Pl?©a,79,ST,25,181,79,2,81,76,80,75,41,75,Right
Marcus Rashford,79,ST,20,185,70,2,92,81,76,70,34,74,Right
Burak Yƒ±lmaz,78,ST,33,188,77,2,82,67,81,65,31,76,Right
Fabio Quagliarella,78,ST,35,180,79,2,71,77,83,71,24,68,Right
Andy Carroll,78,ST,29,193,79,2,62,69,78,61,49,85,Left
Troy Deeney,78,ST,30,183,90,2,65,70,81,65,35,85,Right
Ra??l Bobadilla,78,ST,31,181,88,2,73,78,77,70,37,86,Right
Alexandr Kokorin,78,ST,27,181,74,2,84,79,75,71,44,70,Right
Borja Gonz?°lez Tom?°s,78,ST,26,191,82,2,62,71,78,59,28,74,Right
Rodrigo Moreno Machado,78,ST,27,181,77,2,91,78,75,70,32,68,Left
Divock Origi,78,ST,23,185,75,2,83,75,76,68,31,77,Right
Duv?°n Zapata,78,ST,27,186,80,2,73,72,77,52,27,78,Right
Felipe Caicedo,77,ST,30,183,84,2,72,72,74,63,47,81,Left
Stefano Okaka,77,ST,29,186,90,2,72,71,74,57,27,83,Right
Mame Diouf,77,ST,30,185,76,2,83,68,75,56,42,78,Right
Martin Braithwaite,77,ST,27,177,77,2,84,77,75,73,34,78,Right
Nicolas De Pr?©ville,77,ST,27,182,77,2,84,78,77,73,34,64,Right
Gregoire Defrel,77,ST,27,180,79,2,89,82,77,68,25,54,Left
Moussa Marega,77,ST,27,186,83,2,84,60,78,59,36,88,Right
Ahmed Musa,76,ST,25,176,65,2,93,78,76,62,28,57,Right
Yussuf Poulsen,76,ST,24,193,78,2,86,74,66,63,37,81,Right
Gianluca Lapadula,76,ST,28,178,69,2,84,76,73,58,24,68,Left
Enner Valencia,76,ST,28,174,74,2,85,74,76,66,43,70,Right
Shane Long,76,ST,31,178,70,2,83,74,73,60,37,80,Right
Giovanni Sio,75,ST,29,180,80,2,82,75,75,71,22,75,Left
Abel Hern?°ndez,75,ST,28,185,73,2,85,74,72,58,29,71,Left
Alan Pulido,75,ST,27,177,76,2,84,74,73,62,36,69,Right
Avil?©s Hurtado,75,ST,31,171,65,2,90,79,72,70,44,71,Right
Simone Zaza,83,ST,27,186,81,2,79,80,86,65,48,86,Left
V?°gner Silva de Souza,82,ST,34,171,72,2,77,84,85,66,40,79,Right
Youssouf Hadji,78,ST,38,183,78,2,62,76,80,78,40,76,Right
Sandro Wagner,82,ST,30,194,92,2,65,70,85,60,33,85,Right
Gabriel Fernando de Jesus,84,ST,21,175,73,2,89,89,83,77,30,72,Right
Wilfried Zaha,84,ST,25,180,66,2,92,89,78,76,38,78,Right
Iago Aspas Juncal,85,ST,31,176,67,2,83,88,86,78,31,67,Left
Omar Al Soma,82,ST,29,192,72,2,78,78,85,75,45,82,Right
Jay Bothroyd,76,ST,36,190,89,2,60,74,75,74,30,79,Left
Peter Crouch,87,ST,37,201,84,2,85,70,85,74,40,80,Right
Michy Batshuayi,83,ST,25,185,86,2,82,81,86,66,30,78,Right
Jefferson Farf?°n,82,ST,33,178,84,2,85,83,85,85,40,81,Right
Ante Budimir,78,ST,27,190,75,2,70,75,81,58,43,75,Left
Jermain Defoe,83,ST,35,171,65,2,77,83,88,65,30,69,Right
Lars Stindl,82,ST,30,181,80,2,71,79,84,79,64,74,Right
Gabriel Fernando de Jesus,84,ST,21,175,73,2,89,89,83,77,30,72,Right
Sandro Wagner,84,ST,30,194,92,2,67,74,87,66,35,87,Right
Divock Origi,82,ST,23,185,75,2,87,82,84,77,35,82,Right
Rodrigo Moreno Machado,83,ST,27,181,77,2,94,85,84,77,39,75,Left
Emanuele Calai??,79,ST,36,179,75,2,72,80,82,66,24,81,Left
Max Kruse,84,ST,30,180,76,2,73,85,87,85,43,73,Left
Rogelio Funes Mori,82,ST,27,184,81,2,81,82,83,76,55,82,Right
Omar Al Soma,86,ST,29,192,72,2,82,83,87,80,48,84,Right
Serge Gnabry,82,ST,23,175,75,2,91,87,85,75,45,76,Right
Alfre?? Finnbogason,81,ST,29,185,78,2,73,80,86,70,36,78,Right
Iago Aspas Juncal,86,ST,31,176,67,2,84,89,88,80,33,69,Left
Wissam Ben Yedder,84,ST,28,170,68,2,85,88,85,80,37,70,Right
Andr?© Miguel Valente da Silva,82,ST,22,185,79,2,84,83,82,72,47,82,Right
Alexandr Kokorin,82,ST,27,181,74,2,88,85,82,80,47,77,Right
Cenk Tosun,82,ST,27,183,78,2,77,83,83,74,33,82,Right
Nils Petersen,81,ST,29,188,85,2,66,71,83,66,37,75,Right
Jermain Defoe,83,ST,35,171,65,2,77,83,88,65,30,69,Right
Val?®re Germain,83,ST,28,180,73,2,81,84,85,80,34,71,Right
Michail Antonio,83,ST,28,180,79,2,88,86,80,77,56,84,Right
Andy Carroll,82,ST,29,193,79,2,70,74,84,68,55,88,Left
Luis Muriel,83,ST,27,179,79,2,92,87,84,75,30,76,Right
Ahmed Musa,81,ST,25,176,65,2,94,85,83,72,33,65,Right
Karl Toko-Ekambi,81,ST,26,183,70,2,81,85,81,73,26,76,Right
Mattia Destro,81,ST,27,178,72,2,81,81,80,70,30,78,Right
Deivson Rog?©rio Da Silva,80,ST,33,186,85,2,76,78,83,76,36,77,Right
Will Grigg,77,ST,27,180,70,2,85,75,77,60,42,81,Right
Fabio Quagliarella,82,ST,35,180,79,2,78,82,87,79,30,75,Right
Sandro Wagner,79,ST,30,194,92,2,60,67,80,50,30,83,Right
Nicol?°s Castillo,81,ST,25,179,74,2,71,79,86,70,42,85,Right
Andy Carroll,82,ST,29,193,79,2,68,76,87,66,55,89,Left
Luis Muriel,83,ST,27,179,79,2,90,90,84,72,28,80,Right
Nils Petersen,84,ST,29,188,85,2,70,76,86,71,40,78,Right
Michy Batshuayi,87,ST,25,185,86,2,86,87,91,77,37,85,Right
Cenk Tosun,84,ST,27,183,78,2,79,85,87,77,35,84,Right
Ahmed Musa,81,ST,25,176,65,2,95,84,84,73,31,62,Right
Khouma Babacar,76,ST,25,185,76,2,76,72,76,55,28,73,Right
Ahmed Musa,76,ST,25,176,65,2,93,78,76,62,28,57,Right
Michy Batshuayi,80,ST,25,185,86,2,79,77,80,59,27,74,Right
Artem Dzyuba,79,ST,30,196,91,2,71,69,75,67,29,85,Right
Alan Ruiz,78,ST,25,183,77,2,62,83,81,80,34,68,Left
Luuk de Jong,81,ST,28,188,89,2,59,76,85,78,45,80,Right
Michy Batshuayi,85,ST,25,185,86,2,84,84,89,70,33,81,Right
Andrej Kramaric,86,ST,27,177,73,2,79,90,88,81,33,79,Right
Breel Embolo,81,ST,21,185,86,2,86,83,79,74,38,82,Right
Gabriel Fernando de Jesus,83,ST,21,175,73,2,87,87,81,72,28,70,Right
Michy Batshuayi,86,ST,25,185,86,2,85,85,90,74,34,83,Right
Val?®re Germain,85,ST,28,180,73,2,83,86,87,82,35,73,Right
Will Grigg,81,ST,27,180,70,2,87,77,81,64,43,82,Right
Lukasz Teodorczyk,82,ST,27,188,86,2,74,74,82,67,27,83,Right
Baf?©timbi Gomis,82,ST,33,184,77,2,70,76,84,68,44,74,Right
Guillaume Hoarau,81,ST,34,192,80,2,57,74,83,74,51,80,Right
Simone Zaza,82,ST,27,186,81,2,78,77,81,61,44,85,Left
Alexandr Kokorin,80,ST,27,181,74,2,84,81,78,72,44,72,Right
Rodrigo Moreno Machado,80,ST,27,181,77,2,91,79,77,71,38,71,Left
Moussa Marega,79,ST,27,186,83,2,88,63,79,59,36,88,Right
Enner Valencia,78,ST,28,174,74,2,87,76,77,67,43,74,Right
Ignacio Scocco,76,ST,33,177,73,2,77,78,79,71,31,68,Right
Alassane Pl?©a,82,ST,25,181,79,2,84,81,86,80,44,78,Right
Rodrigo Moreno Machado,83,ST,27,181,77,2,94,85,84,77,39,75,Left
